"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","rated_genre","rated_genre_perc","genre_match","rated_decade","rated_decade_perc","decade_match","rated_location","rated_location_perc","thought_type","thought_type_perc","freq_context_words"
"71","Classical_LOW_09","Classical","Low","Duet No. 2 for 2 Flutes in E-Flat Major, Fk. 55: I. Allegro","Wilhelm Friedemann Bach","Massimo Mercelli, Maxence Larrieu","1770","no",NA,00:00:00,00:00:30,9,3.4,0.894427190999916,1.4,0.894427190999916,2.8,1.09544511501033,3.4,1.34164078649987,3.4,0.547722557505166,2.8,1.09544511501033,2,"Classical",50,60,"1960s",40,20,"Europe",60,"music",60,""
"72","Classical_LOW_10","Classical","Low","L'Arbre des songes - Concerto for Violin & Orchestra: 1. Librement. II. Vif. III. Lent. IV Largo et animé","Henri Dutilleux","Charles Dutoit, Orchestre National De France, Pierre Amoyal","1985","no",NA,00:00:00,00:00:30,10,2.25,1.25830573921179,1.25,0.5,2,0.816496580927726,2.25,1.25830573921179,2.25,0.5,2.25,0.5,3,"Classical",66.6666666666667,100,"pre1960",50,25,"Europe",75,"music",75,""
"73","Classical_LOW_11","Classical","Low","Piano Trio No. 2 in E Minor, Op. 67: III. Largo","Dmitri Scostakovich","Daniel Haefliger, Gilles Vonsattel, Ilya Gringolts","1943","no",NA,00:00:00,00:00:30,11,2.2,1.30384048104053,1.4,0.894427190999916,1.2,0.447213595499958,1.6,0.894427190999916,1.2,0.447213595499958,1.6,0.894427190999916,3,"Classical",60,60,"1970s, 1980s, 2000s, 2010s, pre1960",20,20,"Europe",80,"music, none",40,""
"74","Classical_LOW_12","Classical","Low","Sonata No. 2 for Violin, Piano and Drums","George Antheil","John Novacek, Mark Fewer","1923","no",NA,00:00:00,00:00:30,12,3,1,1,0,3.33333333333333,0.577350269189626,3,1,2.66666666666667,0.577350269189626,4,0,2,"Film",60,66.6666666666667,"pre1960",100,100,"Europe",66.6666666666667,"autobioMedia, fictional, music",66.6666666666667,""
"75","Classical_LOW_13","Classical","Low","Trois Pièces Brèves, No. 2: Andante","Jacques Ibert","Bergen Wind Quintet","1930","no",NA,00:00:00,00:00:30,13,4,0.816496580927726,2.25,1.5,3,1.15470053837925,4,0.816496580927726,4.75,0.5,3.75,0.5,1,"Classical",100,100,"pre1960",100,100,"Europe",75,"music",50,""
"76","Classical_LOW_14","Classical","Low","Violin Sonata No. 5 in F Minor, BWV 1018: I. Largo","Johann Sebastian Bach","Andrea Marcon, Giuliano Carmignola","1720","no",NA,00:00:00,00:00:30,14,3,1,1,0,1.66666666666667,1.15470053837925,3,2,3,1,2.33333333333333,0.577350269189626,3,"Classical",50,66.6666666666667,"1960s, 1990s, pre1960",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,"fictional, music",66.6666666666667,""
"77","Classical_MED_15","Classical","Medium","2 Aquarelles: Lento, ma non troppo","Frederick Delius","David Lloyd-Jones, Royal Northern Sinfonia","1917","no",NA,00:00:00,00:00:30,15,2.75,0.5,1.25,0.5,2.25,1.25830573921179,2.25,0.957427107756338,2.75,0.957427107756338,1.5,0.577350269189626,3,"Classical",75,75,"pre1960",75,75,"Europe",100,"autobioLife, autobioMedia, fictional, none",25,""
"78","Classical_MED_16","Classical","Medium","Elf kurze Stücke: No. 4 in A Minor","Anton Webner","Jean-Jacques Dünki","1905","no",NA,00:00:00,00:00:30,16,3,1.22474487139159,1.8,0.836660026534076,3.2,1.48323969741913,3.6,1.34164078649987,3,0,2,0.707106781186548,3,"Classical",71.4285714285714,100,"2000s",40,20,"Europe",60,"autobioMedia, music",40,""
"79","Classical_MED_17","Classical","Medium","Il barbiere di Siviglia: Overture (Sinfonia)","Gioachino Rossini","Academy of St. Martin in the Fields, Gioachino Rossini, Sir Neville Marriner","1816","no",NA,00:00:00,00:00:30,17,2.5,1.91485421551268,2.25,1.89296944860009,3,0.816496580927726,3.5,1.29099444873581,3.5,1.29099444873581,3,1.15470053837925,2,"Classical",60,75,"pre1960",75,75,"Europe",75,"music",50,""
"80","Classical_MED_18","Classical","Medium","Notturno for Strings and Harp","Arnold Schönberg","Daniel Hope, Jane Berthe, Zürcher Kammerorchester","1895","no",NA,00:00:00,00:00:30,18,2.6,0.894427190999916,1,0,1.6,0.547722557505166,3.4,1.14017542509914,2.4,0.894427190999916,1,0,3,"Classical",60,60,"pre1960",60,60,"Europe",60,"everyday, fictional",40,""
"81","Classical_MED_19","Classical","Medium","The Garden's Light","Trevor Kowalski","Trevor Kowalski","2018","no",NA,00:00:00,00:00:30,19,2.66666666666667,1.52752523165195,1.66666666666667,1.15470053837925,2.33333333333333,0.577350269189626,4.33333333333333,0.577350269189626,3,1,2,1,3,"Classical",100,100,"pre1960",66.6666666666667,33.3333333333333,"Europe",100,"autobioLife, autobioMedia, fictional, music",33.3333333333333,""
"82","Classical_MED_20","Classical","Medium","Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso","César Franck","Jeremy Denk, Joshua Bell","1886","no",NA,00:00:00,00:00:30,20,4.25,0.5,2,1.4142135623731,2.25,1.5,4,1.4142135623731,3.25,1.25830573921179,3,0,2,"Classical",100,100,"pre1960",50,50,"Europe",100,"music",100,""
"83","Classical_MED_21","Classical","Medium","Whitacre: The Seal Lullaby","Eric Whitacre","Eric Whitacre, Eric Whitacre Singers","2008","yes","""ah"", ""ooo""",00:00:00,00:00:30,21,3.2,1.30384048104053,1.6,1.34164078649987,2.2,0.836660026534076,3.8,1.09544511501033,3.2,1.09544511501033,3,1.22474487139159,2,"Film",42.8571428571429,20,"2010s",80,20,"USA_Canada",80,"autobioMedia, fictional, music",40,""
"84","Country_HIGH_15","Country","High","(Wanna Get To Know You) That Good!)","Shania Twain",NA,"2002","yes","""ooo"", ""mm"", ""yeah""",00:00:00,00:00:30,15,3.25,0.957427107756338,1.5,0.577350269189626,2,1.4142135623731,3.5,0.577350269189626,3.25,0.5,3,0.816496580927726,2,"Country",50,75,"1990s",75,25,"USA_Canada",100,"autobioLife, fictional, music, none",25,""
"85","Country_HIGH_16","Country","High","Cold as You","Luke Combs",NA,"2020","no",NA,00:02:26,00:02:56,16,3.6,0.894427190999916,1.8,1.09544511501033,3.2,1.30384048104053,3.6,0.894427190999916,3.4,0.547722557505166,3.4,0.894427190999916,2,"Rock",50,20,"1990s",60,20,"USA_Canada",100,"music",80,""
"86","Country_HIGH_17","Country","High","Feathered Indians","Tyler Childers",NA,"2017","no",NA,00:03:14,00:03:44,17,3,0.816496580927726,1.5,0.577350269189626,2.25,1.25830573921179,3.5,0.577350269189626,3.75,0.5,2.75,0.957427107756338,2,"Country",66.6666666666667,100,"1970s",75,25,"USA_Canada",100,"everyday",50,""
"87","Country_HIGH_18","Country","High","I'm So Lonesome I Could Cry","Johnny Cash",NA,"2002","no",NA,00:01:40,00:02:10,18,2.4,0.894427190999916,1.2,0.447213595499958,1.4,0.547722557505166,2.8,0.836660026534076,3.4,0.547722557505166,1.6,0.894427190999916,3,"Country",66.6666666666667,80,"2000s",60,60,"USA_Canada",60,"none",60,""
"88","Country_HIGH_19","Country","High","Something in the Orange","Zach Bryan",NA,"2022","no",NA,00:00:02,00:00:32,19,2.66666666666667,1.52752523165195,2.33333333333333,1.52752523165195,1.66666666666667,0.577350269189626,4,1,3,1,2.33333333333333,0.577350269189626,3,"Country, Folk",40,66.6666666666667,"2010s",66.6666666666667,0,"USA_Canada",100,"music",66.6666666666667,""
"89","Country_HIGH_20","Country","High","The House of the Rising Sun","Dolly Parton",NA,"1973","yes","""ooo""",00:03:15,00:03:45,20,3,0.816496580927726,1.5,0.577350269189626,1.5,0.577350269189626,3.5,1.29099444873581,3.5,0.577350269189626,2.5,1,3,"Funk",80,0,"1970s",75,75,"USA_Canada",100,"autobioMedia, fictional, music",50,""
"90","Country_HIGH_21","Country","High","august","Taylor Swift",NA,"2020","yes","""ooo"", ""yeah""",00:03:27,00:03:57,21,3.2,1.48323969741913,1.6,1.34164078649987,2.6,0.547722557505166,3.8,1.30384048104053,4,1,3.8,0.836660026534076,2,"Pop",66.6666666666667,0,"1990s",60,20,"Europe",60,"fictional",40,""
"91","Country_LOW_01","Country","Low","Bighorn Samba","Earth Bombs Mars",NA,"2008","no",NA,00:00:00,00:00:30,1,2.6,0.547722557505166,1,0,2.6,1.34164078649987,3.2,0.836660026534076,3.8,0.447213595499958,3.4,0.894427190999916,2,"Country, Rock, Jazz",25,40,"2000s",40,40,"USA_Canada",60,"music",80,""
"92","Country_LOW_02","Country","Low","Hunting Moon","Dan Cugnet",NA,"2024","no",NA,00:03:57,00:04:27,2,2.8,0.836660026534076,1.4,0.547722557505166,2.8,1.09544511501033,3.2,0.836660026534076,3.4,0.547722557505166,2.8,0.836660026534076,2,"Rock",50,40,"1990s",60,0,"USA_Canada",100,"everyday, music",40,""
"93","Country_LOW_03","Country","Low","Lately","Devin & The Straights",NA,"2008","no",NA,00:02:25,00:02:55,3,2.33333333333333,1.15470053837925,1.33333333333333,0.577350269189626,2.33333333333333,0.577350269189626,2,1,2.33333333333333,1.15470053837925,1.66666666666667,0.577350269189626,3,"Country",100,100,"1990s",66.6666666666667,0,"USA_Canada",100,"fictional",66.6666666666667,""
"94","Country_LOW_04","Country","Low","Ocean Side","The Founders",NA,"1997","no",NA,00:03:25,00:03:55,4,2.25,0.5,1,0,3,1.15470053837925,2.5,1.29099444873581,3.25,0.957427107756338,3.5,0.577350269189626,3,"Jazz",50,0,"1970s",50,0,"USA_Canada",100,"music",50,""
"95","Country_LOW_05","Country","Low","This Heart of Mine","Crandall Creek",NA,"2020","no",NA,00:01:34,00:02:04,5,2.8,1.30384048104053,1,0,2.4,0.547722557505166,2.8,0.447213595499958,3,0.707106781186548,2.4,0.547722557505166,3,"Folk",57.1428571428571,20,"1990s, 2000s",40,0,"Europe",100,"music",80,""
"96","Country_LOW_06","Country","Low","Waiting for You to Call","Mickey Keller and the Spitfires",NA,"2010","no",NA,00:00:45,00:01:15,6,2.25,1.25830573921179,1.75,0.957427107756338,2.75,0.5,3,1.4142135623731,3.75,0.957427107756338,3.75,0.957427107756338,2,"Jazz",60,50,"1970s, 1990s",50,0,"Europe, USA_Canada",50,"fictional, none",50,""
"97","Country_LOW_07","Country","Low","Wrong Side Hill","Slim River Boys",NA,"2018","no",NA,00:01:37,00:02:07,7,3,1.58113883008419,1.6,0.894427190999916,2.2,0.836660026534076,3.6,1.14017542509914,3.4,0.547722557505166,4.2,0.836660026534076,2,"Folk",50,40,"2010s",40,40,"Europe",40,"music",60,""
"98","Country_MED_08","Country","Medium","Brenda Put Your Bra On","Ashley McBryde",NA,"2022","no",NA,00:00:00,00:00:30,8,4,0,1.66666666666667,1.15470053837925,2.66666666666667,1.15470053837925,4,1,3,1,2,0,2,"Country",50,66.6666666666667,"2010s",66.6666666666667,0,"USA_Canada",100,"music",66.6666666666667,""
"99","Country_MED_09","Country","Medium","Drowning","Radio Company",NA,"2019","yes","""ooo""",00:00:08,00:00:38,9,3.2,1.30384048104053,1.8,0.836660026534076,3,1.58113883008419,3.2,0.836660026534076,2.8,0.447213595499958,2.4,0.894427190999916,3,"Ambient, Rock",28.5714285714286,20,"2000s, 2010s",40,40,"USA_Canada",80,"autobioMedia, music",60,""
"100","Country_MED_10","Country","Medium","If Your Conscience Can't Stop You (How Can I)","Jan Howard",NA,"1960","no",NA,00:01:06,00:01:36,10,3,1.15470053837925,2,0.816496580927726,2.25,1.25830573921179,3.75,0.957427107756338,4.25,0.5,3.5,1,2,"Country",80,100,"1960s",50,50,"USA_Canada",100,"music",75,""
"101","Country_MED_11","Country","Medium","Island Boy","Phil Vassar",NA,"2000","yes","""ooo"", ""yeah""",00:03:17,00:03:47,11,3.2,0.836660026534076,1.6,1.34164078649987,2.4,1.34164078649987,3.8,1.6431676725155,4,1.22474487139159,3.4,1.14017542509914,2,"Ambient, Country, Rock",22.2222222222222,40,"2010s",60,0,"Europe, USA_Canada",40,"music",80,""
"102","Country_MED_12","Country","Medium","Love Me","The Little Willies",NA,"2006","no",NA,00:01:50,00:02:20,12,3.66666666666667,1.52752523165195,2,1.73205080756888,2.66666666666667,0.577350269189626,4.33333333333333,0.577350269189626,4,0,3,1,2,"Ambient, Country, Folk, Jazz",25,33.3333333333333,"1960s, 1970s, pre1960",33.3333333333333,0,"USA_Canada",100,"music",100,""
"103","Country_MED_13","Country","Medium","Sunny Day","Deana Carter",NA,"2005","no",NA,00:04:00,00:04:30,13,4.5,1,2.25,1.5,2,0.816496580927726,4,0.816496580927726,4.25,0.5,3.5,0.577350269189626,1,"Rock",66.6666666666667,25,"1970s",50,0,"Europe",75,"music",100,""
"104","Country_MED_14","Country","Medium","The Captain","Kasey Chambers",NA,"1999","no",NA,00:03:50,00:04:20,14,4,1,1,0,2.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,3,1,2,"Country",40,66.6666666666667,"2000s",66.6666666666667,0,"USA_Canada",66.6666666666667,"autobioLife, music",66.6666666666667,""
"105","Dance_HIGH_08","Dance","High","Cry for You","September",NA,"2007","no",NA,00:00:00,00:00:30,8,4,0,2.33333333333333,1.15470053837925,2.66666666666667,0.577350269189626,4.33333333333333,0.577350269189626,4.33333333333333,0.577350269189626,4.33333333333333,0.577350269189626,1,"Electronic",75,0,"1980s, 1990s, 2010s",33.3333333333333,0,"USA_Canada",66.6666666666667,"music",66.6666666666667,""
"106","Dance_HIGH_09","Dance","High","Drinkee","Sofi Tukker",NA,"2016","yes","""dah"", ""doo""",00:03:23,00:03:53,9,3.6,1.14017542509914,1.6,1.34164078649987,3.8,0.447213595499958,3.6,0.894427190999916,4,0.707106781186548,3.8,0.836660026534076,2,"Dance",66.6666666666667,80,"2000s",40,20,"Australia, Europe",40,"music",80,""
"107","Dance_HIGH_10","Dance","High","Everytime We Touch","Cascada",NA,"2010","no",NA,00:00:56,00:01:26,10,4,1.4142135623731,4,1.4142135623731,2,1.4142135623731,4.75,0.5,4.25,0.957427107756338,5,0,1,"Dance",66.6666666666667,100,"2000s, 2010s",50,50,"Europe",100,"autobioLife, autobioMedia, music",50,""
"108","Dance_HIGH_11","Dance","High","Get Back (ASAP)","Alexandra Stan",NA,"2011","yes","""yeah""",00:00:00,00:00:30,11,3.2,0.447213595499958,1.2,0.447213595499958,3,1.22474487139159,3.6,1.51657508881031,4.2,0.836660026534076,4.4,0.894427190999916,2,"Dance, Electronic",42.8571428571429,60,"1990s",60,0,"Europe",80,"music",40,""
"109","Dance_HIGH_12","Dance","High","L’Amour Toujours","Gigi D’Agostino",NA,"2001","no",NA,00:00:00,00:00:30,12,4.33333333333333,0.577350269189626,3.33333333333333,1.52752523165195,3,0,3.66666666666667,0.577350269189626,4,1,4.33333333333333,0.577350269189626,1,"Dance",60,100,"2000s",66.6666666666667,66.6666666666667,"Europe",100,"abstract, autobioLife",66.6666666666667,""
"110","Dance_HIGH_13","Dance","High","Renegade","Axwell /\ Ingrosso",NA,"2017","no",NA,00:02:32,00:03:02,13,3,0.816496580927726,1,0,1.5,1,3,1.4142135623731,2.75,0.5,3.75,0.5,2,"Electronic",57.1428571428571,25,"2000s",50,25,"Europe",50,"autobioMedia, music",50,""
"111","Dance_HIGH_14","Dance","High","Sissy That Walk","RuPaul",NA,"2014","no",NA,00:01:54,00:02:24,14,4.33333333333333,1.15470053837925,1,0,4,1,3,2,4.33333333333333,1.15470053837925,5,0,2,"Dance, Electronic",50,100,"2000s, 2010s, 2020s",33.3333333333333,33.3333333333333,"Europe",100,"music",100,""
"112","Dance_LOW_15","Dance","Low","Dark Side Of The Moon - Original Extended","Ernesto vs. Bastian",NA,"2005","no",NA,00:04:23,00:04:53,15,2.5,1,1.25,0.5,1.5,0.577350269189626,2.75,0.957427107756338,3,0.816496580927726,4,0.816496580927726,3,"Electronic",50,50,"1980s, 1990s, 2000s, 2010s",25,25,"Europe",75,"autobioLife",50,""
"113","Dance_LOW_16","Dance","Low","Helpless - Monster Mix","Mÿon, Shane 54, Aruna",NA,"2006","no",NA,00:00:00,00:00:30,16,4.2,0.836660026534076,1.4,0.894427190999916,2,0.707106781186548,3.8,0.836660026534076,3.8,0.836660026534076,4.2,0.447213595499958,2,"Electronic",55.5555555555556,80,"2000s",40,40,"Europe",80,"autobioLife, music",40,""
"114","Dance_LOW_17","Dance","Low","I Love You - Cosmic Gate Remix","Steven Moebius Albert, Ralph Kyau",NA,"2012","no",NA,00:01:11,00:01:41,17,2.75,1.70782512765993,1.75,1.5,3,0.816496580927726,3.75,0.957427107756338,4,0.816496580927726,4.25,0.957427107756338,2,"Electronic",57.1428571428571,75,"1990s",75,25,"Europe",100,"everyday",50,""
"115","Dance_LOW_18","Dance","Low","Make Me Want You - Dance Remix","Thomas Donovan",NA,"1998","no",NA,00:00:00,00:00:30,18,2.4,1.14017542509914,1,0,2.2,0.836660026534076,2.8,1.48323969741913,3.4,0.894427190999916,4,0.707106781186548,2,"Electronic",62.5,40,"1980s, 1990s, 2000s, 2010s, 2020s",20,20,"Europe",80,"abstract, music",40,""
"116","Dance_LOW_19","Dance","Low","Rock Music - (Don Disblo Remix)","2 Faced",NA,"2006","no",NA,00:04:30,00:05:00,19,2,1,1,0,1,0,2,1,2.66666666666667,0.577350269189626,4,1,3,"Electronic",60,33.3333333333333,"2010s",66.6666666666667,0,"Europe",66.6666666666667,"none",66.6666666666667,""
"117","Dance_LOW_20","Dance","Low","Self Esteem (Klubbrockerz Mix)","Stars ’n’ Stripes",NA,"2006","no",NA,00:00:41,00:01:11,20,4.75,0.5,1.75,1.5,1.5,1,3.5,1.91485421551268,3.75,0.957427107756338,4.75,0.5,2,"Dance",57.1428571428571,100,"2010s",50,25,"Europe",100,"autobioLife",100,""
"118","Dance_LOW_21","Dance","Low","These R The Times","Da Sunlounge & Inland Knights",NA,"2010","no",NA,00:00:00,00:00:30,21,2.4,1.34164078649987,1.6,1.34164078649987,1.6,0.894427190999916,2,0.707106781186548,3,0,3.4,0.547722557505166,3,"Electronic",50,40,"2000s",40,20,"Europe",80,"music",80,""
"119","Dance_MED_01","Dance","Medium","California Dreamin' - Tek-House Extended","Royal Gigolos",NA,"2017","no",NA,00:00:00,00:00:30,1,3,0.707106781186548,1.4,0.547722557505166,2.6,0.894427190999916,3.6,0.547722557505166,3.2,0.447213595499958,3.8,0.836660026534076,2,"Electronic",55.5555555555556,60,"2000s",60,20,"Europe",100,"music",80,""
"120","Dance_MED_02","Dance","Medium","Dear Jessie","Rollergirl",NA,"1999","no",NA,00:00:00,00:00:30,2,2.6,1.34164078649987,1.2,0.447213595499958,2.6,1.34164078649987,2.8,1.48323969741913,3,1.22474487139159,3.6,0.894427190999916,2,"Dance, Electronic",42.8571428571429,60,"2000s",80,20,"Europe",60,"music",60,""
"121","Dance_MED_03","Dance","Medium","Do You Know (I Go Crazy)","Angel City",NA,"2004","no",NA,00:00:00,00:00:30,3,4.33333333333333,0.577350269189626,1.33333333333333,0.577350269189626,2,0,4,0,4.33333333333333,0.577350269189626,5,0,2,"Dance",75,100,"1990s",66.6666666666667,33.3333333333333,"Europe",100,"fictional",66.6666666666667,""
"122","Dance_MED_04","Dance","Medium","La Niña del Volcán (Polocorp Remix)","YoSoyMatt",NA,"2019","no",NA,00:03:00,00:03:30,4,2.75,0.957427107756338,1.5,1,1.75,0.5,2.25,0.5,2.75,0.5,2.5,0.577350269189626,3,"Electronic",60,0,"1990s",75,25,"Europe",100,"everyday",75,""
"123","Dance_MED_05","Dance","Medium","REACT (feat. Ella Henderson) - Don Diablo Remix","Switch Disco",NA,"2023","no",NA,00:00:00,00:00:30,5,4.2,1.30384048104053,4,1.73205080756888,3.6,0.894427190999916,3.8,1.30384048104053,4.2,0.836660026534076,4.2,0.836660026534076,1,"Electronic",50,60,"2000s",40,0,"Europe",100,"abstract, music",40,""
"124","Dance_MED_06","Dance","Medium","Summer Days - Radio Edit","Sean Finn",NA,"2016","yes","""-ah""",00:00:31,00:01:01,6,3.25,0.957427107756338,2.75,0.957427107756338,2.75,1.25830573921179,3.25,1.70782512765993,4,1.15470053837925,5,0,1,"Electronic",60,50,"2010s",75,75,"Europe, USA_Canada",50,"music",100,""
"125","Dance_MED_07","Dance","Medium","Ты засадишь","EA7",NA,"2017","no",NA,00:03:08,00:03:38,7,3.6,0.547722557505166,1.4,0.547722557505166,1.4,0.547722557505166,3.2,1.09544511501033,4,0.707106781186548,4.4,0.894427190999916,2,"Dance",50,80,"2010s",60,60,"Europe",100,"music",100,""
"126","Electronic_HIGH_01","Electronic","High","Crimewaves","Crystal Castles, HEALTH",NA,"2008","no",NA,00:02:50,00:03:20,1,3.2,1.78885438199983,2.4,1.94935886896179,2.4,1.14017542509914,3.8,0.836660026534076,3.8,0.836660026534076,3.6,0.894427190999916,2,"Electronic",44.4444444444444,80,"2010s",80,20,"Europe, USA_Canada",40,"music",80,"game"
"127","Electronic_HIGH_02","Electronic","High","Electric Feel","MGMT",NA,"2007","no",NA,00:00:00,00:00:30,2,4.4,0.894427190999916,3.8,1.78885438199983,2.8,0.836660026534076,4.4,0.894427190999916,4.2,1.30384048104053,3.6,0.547722557505166,1,"Pop",57.1428571428571,20,"2010s",80,20,"USA_Canada",80,"autobioLife",60,""
"128","Electronic_HIGH_03","Electronic","High","Genesis","Grimes",NA,"2012","no",NA,00:00:00,00:00:30,3,2.66666666666667,1.52752523165195,1.33333333333333,0.577350269189626,2,0,3.33333333333333,1.52752523165195,3.66666666666667,1.15470053837925,2.33333333333333,0.577350269189626,3,"Electronic",66.6666666666667,66.6666666666667,"1990s, 2000s, 2020s",33.3333333333333,0,"Europe",100,"autobioLife, fictional, none, self",33.3333333333333,""
"129","Electronic_HIGH_04","Electronic","High","One More Time","Daft Punk",NA,"2001","no",NA,00:01:34,00:02:04,4,4.5,1,4.5,1,1.25,0.5,3.75,1.5,4.25,0.957427107756338,4,0.816496580927726,1,"Dance",60,25,"2000s",50,50,"Europe",100,"autobioLife",50,""
"130","Electronic_HIGH_05","Electronic","High","Outside","Calvin Harris, Ellie Goulding",NA,"2014","yes","""dah""",00:03:10,00:03:40,5,3.4,1.51657508881031,3,1.87082869338697,2.4,1.51657508881031,3.2,1.48323969741913,3.6,0.894427190999916,4.2,0.447213595499958,1,"Dance",44.4444444444444,60,"2010s",60,60,"Europe",80,"music",60,""
"131","Electronic_HIGH_06","Electronic","High","The Other Side Of Paradise","Glass Animals",NA,"2016","yes","""oogh"", ""ha""",00:00:00,00:00:30,6,3.5,1.29099444873581,3,1.82574185835055,3,1.82574185835055,3.25,1.25830573921179,3.25,1.25830573921179,3.75,0.5,1,"Electronic",28.5714285714286,50,"2000s",75,25,"Europe, USA_Canada",50,"music",75,""
"132","Electronic_HIGH_07","Electronic","High","Venus As A Boy","Björk",NA,"1993","no",NA,00:03:54,00:04:24,7,2.6,1.51657508881031,1.6,0.894427190999916,2.8,0.836660026534076,2.6,1.51657508881031,3,0.707106781186548,2.8,0.836660026534076,3,"Ambient, Film",42.8571428571429,0,"1980s, 1990s",40,40,"Asia",60,"music",60,""
"133","Electronic_LOW_08","Electronic","Low","El Orden del Universo","D3ndron",NA,"2009","no",NA,00:00:00,00:00:30,8,3.66666666666667,1.15470053837925,1.33333333333333,0.577350269189626,2.33333333333333,0.577350269189626,3.66666666666667,1.15470053837925,3,0,3.33333333333333,1.15470053837925,2,"Electronic",75,100,"1980s",66.6666666666667,33.3333333333333,"USA_Canada",66.6666666666667,"autobioMedia, fictional, music",33.3333333333333,""
"134","Electronic_LOW_09","Electronic","Low","Expansion","SUPREEMO",NA,"2021","no",NA,00:00:00,00:00:30,9,3.2,0.836660026534076,1,0,2.8,0.836660026534076,3.8,0.836660026534076,3.8,0.836660026534076,4.8,0.447213595499958,2,"Electronic",55.5555555555556,100,"2000s",100,0,"Europe",80,"music",80,""
"135","Electronic_LOW_10","Electronic","Low","Inflicted_1","coldrose",NA,"2020","no",NA,00:00:17,00:00:47,10,1.25,0.5,1.5,0.577350269189626,3.5,1.29099444873581,1.75,0.5,2.75,0.5,2.75,0.957427107756338,3,"VG",50,25,"2010s",50,25,"Europe",75,"abstract, music",50,""
"136","Electronic_LOW_11","Electronic","Low","Memoria","Spring In A Small Town",NA,"2020","yes","""ha"", ""yah"", (bird noise)",00:02:00,00:02:30,11,2.4,1.14017542509914,1.4,0.894427190999916,4,0.707106781186548,3.2,0.836660026534076,3.4,0.894427190999916,2.4,0.547722557505166,3,"Ambient",50,20,"1990s, 2020s",40,40,"Australia",40,"music",60,""
"137","Electronic_LOW_12","Electronic","Low","Reckless Heart","Continues",NA,"2012","no",NA,00:00:00,00:00:30,12,2,1,1.33333333333333,0.577350269189626,2.66666666666667,1.52752523165195,3,1.73205080756888,2.66666666666667,0.577350269189626,3,1,3,"Electronic",40,66.6666666666667,"1970s, 1980s, 1990s",33.3333333333333,0,"Asia, Europe, USA_Canada",33.3333333333333,"everyday, fictional, music",33.3333333333333,""
"138","Electronic_LOW_13","Electronic","Low","Simplicity","Macroform",NA,"2015","no",NA,00:00:00,00:00:30,13,3.25,0.957427107756338,1.5,0.577350269189626,2,0,3.25,0.957427107756338,3,0,2,0,3,"Ambient",28.5714285714286,25,"1990s",75,0,"Europe, USA_Canada",50,"music",75,""
"139","Electronic_LOW_14","Electronic","Low","Tape","Skip Cloud",NA,"2013","no",NA,00:00:38,00:01:08,14,3.66666666666667,1.52752523165195,1.33333333333333,0.577350269189626,1.33333333333333,0.577350269189626,2,1,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,2,"VG, Electronic",50,66.6666666666667,"1980s, 1990s, 2010s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,"music",100,""
"140","Electronic_MED_15","Electronic","Medium","A Paw In My Face","The Field",NA,"2007","no",NA,00:00:00,00:00:30,15,2.25,0.957427107756338,1,0,2,1.4142135623731,2.25,0.957427107756338,3.25,0.5,2.5,1.29099444873581,3,"Dance",40,0,"2000s",50,50,"Europe",75,"music, none",50,""
"141","Electronic_MED_16","Electronic","Medium","Bodies of Water","Cosmo Sheldrake",NA,"2023","no",NA,00:00:14,00:00:44,16,1.8,0.836660026534076,1.4,0.547722557505166,2,1.22474487139159,2.6,0.894427190999916,3,0.707106781186548,2,0.707106781186548,3,"VG",33.3333333333333,20,"1990s",40,0,"USA_Canada",60,"fictional",60,""
"142","Electronic_MED_17","Electronic","Medium","Dumb Love","NEIL FRANCES",NA,"2017","yes","""ah"", ""oh""",00:02:43,00:03:13,17,2,1.4142135623731,1.5,1,2.25,0.5,3.25,0.957427107756338,3.25,0.957427107756338,3,0.816496580927726,3,"Funk",33.3333333333333,25,"1970s, 1980s, 1990s, 2000s",25,0,"Europe, USA_Canada",50,"music",75,""
"143","Electronic_MED_18","Electronic","Medium","Ghost Duet","Louie Zong",NA,"2017","yes","""ooo"", whistle",00:00:00,00:00:30,18,1.8,0.836660026534076,1,0,1.6,0.547722557505166,2.6,0.894427190999916,3.2,0.836660026534076,1.8,0.447213595499958,3,"Ambient, Country, Folk, Pop, Film, VG, Electronic",14.2857142857143,20,"1980s",40,20,"Australia, USA_Canada",40,"everyday, none",40,""
