"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","rated_genre","rated_genre_perc","genre_match","rated_decade","rated_decade_perc","decade_match","rated_location","rated_location_perc","thought_type","thought_type_perc","freq_context_words"
"174","Folk_HIGH_14","Folk","High","Skinny Love","Bon Iver",NA,"2008","no",NA,00:00:00,00:00:30,14,2.8,1.48323969741913,1.2,0.447213595499958,1.4,0.547722557505166,3,1,3.4,0.894427190999916,2.4,0.547722557505166,2,"Folk",44.4444444444444,80,"1970s",40,0,"USA_Canada",60,"music",60,""
"175","Folk_LOW_15","Folk","Low","Jänese Õhkamine","Lepaseree",NA,"2015","yes","""hii!""",00:03:43,00:04:13,15,2.25,0.957427107756338,1.25,0.5,2.75,0.957427107756338,3.25,0.5,3.75,0.5,4.5,0.577350269189626,3,"Folk",60,75,"pre1960",50,0,"Europe, USA_Canada",50,"music",75,""
"176","Folk_LOW_16","Folk","Low","Kız Senin","İsmail Altunsaray",NA,"2011","no",NA,00:00:00,00:00:30,16,2,1.15470053837925,1.5,1,3.25,1.70782512765993,3.25,1.25830573921179,3.5,0.577350269189626,3,0.816496580927726,2,"Folk",60,75,"1970s, 1980s, 2000s, 2010s",25,25,"Asia",50,"fictional",50,""
"177","Folk_LOW_17","Folk","Low","Lord Won’t Come","Nero Kane",NA,"2020","no",NA,00:04:36,00:05:06,17,2.33333333333333,0.577350269189626,1,0,1.66666666666667,0.577350269189626,2,1,2.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,2,"Classical, Film, Electronic",33.3333333333333,0,"2000s, 2010s, pre1960",33.3333333333333,0,"USA_Canada",66.6666666666667,"music",66.6666666666667,""
"178","Folk_LOW_18","Folk","Low","The Art of the Quickdraw","The Minor Canon",NA,"2007","no",NA,00:00:00,00:00:30,18,2.75,1.70782512765993,2.5,1.91485421551268,2.75,1.70782512765993,3.5,1.29099444873581,4,0.816496580927726,4,1.4142135623731,3,"Country",60,25,"1980s",50,0,"Europe, USA_Canada",50,"music",50,""
"179","Folk_LOW_19","Folk","Low","The Big City","Mark Minelli",NA,"2009","yes","""woo"", ""ooo""",00:00:55,00:01:25,19,3,1.4142135623731,1,0,1.75,0.957427107756338,3.25,0.957427107756338,3.5,0.577350269189626,2.25,0.957427107756338,2,"Ambient",50,25,"1980s, 2000s, 2010s, pre1960",25,25,"USA_Canada",100,"music",75,""
"180","Folk_LOW_20","Folk","Low","The Desmond Slides","Colm Murphy",NA,"1996","no",NA,00:00:00,00:00:30,20,3.33333333333333,1.52752523165195,2.33333333333333,2.3094010767585,2.33333333333333,1.15470053837925,4,1,4.33333333333333,0.577350269189626,4,0,3,"Folk",100,100,"2000s",66.6666666666667,0,"Europe",66.6666666666667,"music",66.6666666666667,""
"181","Folk_LOW_21","Folk","Low","Winnetou-Melodie (Deep House Version)","Story Of Dakota",NA,"2016","no",NA,00:00:00,00:00:30,21,2.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,2.66666666666667,0.577350269189626,2,1,3,0,2,1,2,"Film",75,0,"1970s",66.6666666666667,0,"USA_Canada",100,"autobioMedia",66.6666666666667,""
"182","Folk_MED_01","Folk","Medium","Ai de Mim","OUTROEU",NA,"2017","yes","""ooo"", ""hey""",00:02:53,00:03:23,1,3.2,1.30384048104053,2.2,1.09544511501033,2.6,1.34164078649987,3.4,1.51657508881031,3.4,1.14017542509914,3.4,1.14017542509914,3,"Pop",37.5,0,"2000s",40,0,"USA_Canada",80,"music",60,""
"183","Folk_MED_02","Folk","Medium","Ben Her Zaman Sana Aşıktım","Kalben",NA,"2017","yes","""la""",00:02:20,00:02:50,2,3.6,1.14017542509914,1.8,0.836660026534076,1.6,0.547722557505166,3.6,1.67332005306815,3.8,1.30384048104053,3.8,0.836660026534076,3,"Film, Jazz",25,0,"1990s",40,0,"Latin_SouthAm",80,"music",80,""
"184","Folk_MED_03","Folk","Medium","Big Log","Robert Plant",NA,"1983","no",NA,00:00:00,00:00:30,3,3.8,1.30384048104053,2.8,1.78885438199983,2.2,0.447213595499958,4,1.73205080756888,4,1.73205080756888,2.8,1.09544511501033,1,"Rock, Jazz",33.3333333333333,0,"1980s",40,40,"Europe",60,"autobioLife, music",60,""
"185","Folk_MED_04","Folk","Medium","Dangerous","Joshua James",NA,"2008","no",NA,00:00:00,00:00:30,4,3.4,1.14017542509914,1.4,0.894427190999916,2.6,1.14017542509914,3.6,1.14017542509914,3.8,1.30384048104053,2.4,1.14017542509914,3,"Folk",60,60,"1970s",40,0,"USA_Canada",100,"music",100,""
"186","Folk_MED_05","Folk","Medium","Lopin’ Along thru the Cosmos - Remastered","Judee Sill",NA,"1971","no",NA,00:01:31,00:02:01,5,3,0.707106781186548,1.6,0.894427190999916,1.8,0.836660026534076,2.8,1.30384048104053,2.8,0.447213595499958,2.6,0.894427190999916,2,"Film",62.5,0,"1990s",60,20,"Europe",60,"fictional",40,""
"187","Folk_MED_06","Folk","Medium","Reunite","Isbells",NA,"2009","no",NA,00:01:57,00:02:27,6,3,0.816496580927726,2,0.816496580927726,1.75,0.957427107756338,3.5,1.73205080756888,3,1.63299316185545,3,0.816496580927726,3,"Film, Folk, Electronic, Ambient",25,25,"1980s",75,0,"USA_Canada",50,"autobioLife, music",50,""
"188","Folk_MED_07","Folk","Medium","Seeds Of Night","The Cave Singers",NA,"2008","no",NA,00:00:00,00:00:30,7,3,1.4142135623731,1.25,0.5,2.25,1.89296944860009,3.5,0.577350269189626,3.75,0.5,1.5,1,2,"Folk",60,75,"1970s",50,0,"USA_Canada",100,"music",100,""
"189","Funk_HIGH_01","Funk","High","""1999""","Prince",NA,"1982","no",NA,00:00:12,00:00:42,1,3,1.4142135623731,2.6,1.67332005306815,2.6,1.14017542509914,2.6,1.34164078649987,3,1,3.8,0.447213595499958,3,"Dance",42.8571428571429,20,"1970s",40,20,"USA_Canada",60,"autobioMedia, music",40,""
"190","Funk_HIGH_02","Funk","High","Dean Town","Vulfpeck",NA,"2016","no",NA,00:00:00,00:00:30,2,3.2,1.48323969741913,1.2,0.447213595499958,2.2,1.09544511501033,2.8,1.6431676725155,3,0.707106781186548,3.4,0.894427190999916,2,"Electronic",50,0,"1990s",40,20,"USA_Canada",80,"music",80,""
"191","Funk_HIGH_03","Funk","High","Little L","Jamiroquai",NA,"2001","no",NA,00:00:00,00:00:30,3,3.4,1.14017542509914,1.8,1.78885438199983,3.2,0.836660026534076,3,1,3.4,1.14017542509914,3.8,1.30384048104053,3,"Electronic",42.8571428571429,40,"1980s",60,0,"USA_Canada",60,"music",80,""
"192","Funk_HIGH_04","Funk","High","September","Earth, Wind & Fire",NA,"1978","yes","""baa dee ya"", ""hey""",00:03:03,00:03:33,4,4.2,1.09544511501033,3.8,1.78885438199983,2,1.4142135623731,4,1.73205080756888,4.6,0.894427190999916,4.4,1.34164078649987,1,"Pop",42.8571428571429,40,"1980s",80,20,"USA_Canada",100,"music",100,""
"193","Funk_HIGH_05","Funk","High","Simley Faces","Gnarls Barkely",NA,"2006","yes","""hey""",00:02:24,00:02:54,5,2.8,0.836660026534076,1.6,0.894427190999916,3.2,1.09544511501033,2.6,0.894427190999916,2.6,0.894427190999916,3.4,0.894427190999916,2,"HipHop",28.5714285714286,20,"2010s",40,0,"Australia",40,"fictional, music",40,""
"194","Funk_HIGH_06","Funk","High","The Boss","James Brown",NA,"1973","no",NA,00:02:33,00:03:03,6,4,0,2.75,1.5,3.25,0.957427107756338,5,0,4.5,0.577350269189626,3.75,0.5,1,"Dance",40,0,"2000s",50,25,"USA_Canada",50,"music",100,""
"195","Funk_HIGH_07","Funk","High","Them Changes","Thundercat",NA,"2017","yes","""ooo"", ""la""",00:02:25,00:02:55,7,2.5,1.29099444873581,1.5,1,3.5,1,3.75,1.5,4.5,0.577350269189626,3.75,0.5,3,"Funk",60,75,"1990s",50,0,"USA_Canada",100,"music",50,""
"196","Funk_LOW_08","Funk","Low","Better Days","Tony Aiken and Future 2000",NA,"2008","yes","""-ow"", ""ooo""",00:04:14,00:04:44,8,2.6,0.894427190999916,1,0,2.4,0.547722557505166,2.6,0.547722557505166,3.4,0.547722557505166,3.6,0.547722557505166,2,"Dance",37.5,40,"1970s",60,20,"Europe, USA_Canada",40,"music",60,""
"197","Funk_LOW_09","Funk","Low","Feelin Good","The Mooncakes Project",NA,"2012","no",NA,00:00:17,00:00:47,9,4,0.816496580927726,3,1.82574185835055,1.75,0.957427107756338,4,0.816496580927726,3.75,1.25830573921179,3.75,0.957427107756338,1,"RnB, Jazz, Funk, Dance, Metal",20,25,"1970s",50,0,"USA_Canada",100,"music",100,""
"198","Funk_LOW_10","Funk","Low","Funky Rules","Fun Key",NA,"2003","no",NA,00:00:00,00:00:30,10,2.75,1.25830573921179,1.5,1,1,0,3.5,1,4,0.816496580927726,4,0.816496580927726,3,"Dance",50,25,"1960s, 1970s, 1980s, 2010s",25,0,"Africa",50,"autobioMedia",75,""
"199","Funk_LOW_11","Funk","Low","Get Twisted","Raw Deluxe",NA,"2009","no",NA,00:03:12,00:03:42,11,2.6,1.14017542509914,1.6,1.34164078649987,2,0.707106781186548,3.4,0.894427190999916,3.4,0.894427190999916,3.4,0.547722557505166,3,"Jazz",57.1428571428571,0,"1980s",40,20,"USA_Canada",80,"everyday",40,"club"
"200","Funk_LOW_12","Funk","Low","Make Some Noise","Phat Sidy Smokehouse",NA,"1999","yes","""huh"", ""ah""",00:02:44,00:03:14,12,2.75,1.5,1,0,2,1.15470053837925,2,1.15470053837925,2.25,0.5,3.25,0.957427107756338,2,"Film, Rock",40,0,"1980s",50,25,"USA_Canada",50,"fictional, music",50,""
"201","Funk_LOW_13","Funk","Low","She's Gotta Be","The Neutronics",NA,"2017","no",NA,00:00:05,00:00:35,13,3,1,1.66666666666667,1.15470053837925,4,0,3.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,3,"Electronic, Jazz, Funk, Dance",25,33.3333333333333,"1960s, 1980s, 2000s",33.3333333333333,0,"USA_Canada",66.6666666666667,"music",100,""
"202","Funk_LOW_14","Funk","Low","Walking Trombone","The Essential FUNK Trombone",NA,"2021","yes","""yeah"", ""woah""",00:00:32,00:01:02,14,2.2,1.09544511501033,1.2,0.447213595499958,2.6,1.14017542509914,2.6,0.547722557505166,2.8,0.836660026534076,3.8,0.447213595499958,2,"Jazz",37.5,0,"1990s",60,0,"USA_Canada",80,"music",60,""
"203","Funk_MED_15","Funk","Medium","Charisma","Tom Browne",NA,"1981","no",NA,00:00:00,00:00:30,15,3,1.4142135623731,1,0,2,0.816496580927726,3.5,1,3.25,0.5,2.25,0.5,2,"Jazz",66.6666666666667,0,"2000s",50,0,"USA_Canada",100,"music",50,""
"204","Funk_MED_16","Funk","Medium","Darkest Light","Lafayette Afro Rock Band",NA,"1974","no",NA,00:00:00,00:00:30,16,2.75,0.957427107756338,1.25,0.5,3.25,1.70782512765993,3.5,1,3.5,0.577350269189626,3.5,0.577350269189626,3,"Jazz",42.8571428571429,25,"1960s, 1970s, 1990s, 2000s",25,25,"USA_Canada",50,"autobioLife, autobioMedia, fictional",50,""
"205","Funk_MED_17","Funk","Medium","Hair","Graham Central Station",NA,"1973","no",NA,00:04:17,00:04:47,17,3,1,1,0,2,1,3,1.73205080756888,3.66666666666667,0.577350269189626,4,0,3,"Jazz",66.6666666666667,33.3333333333333,"2010s",66.6666666666667,0,"USA_Canada",100,"music",100,""
"206","Funk_MED_18","Funk","Medium","Iambic 5 Poetry","Shobaleader One",NA,"2017","no",NA,00:00:06,00:00:36,18,2.5,1.29099444873581,2.25,1.89296944860009,1.75,0.5,3,1.4142135623731,3,0.816496580927726,2,0,2,"Country",40,25,"1970s, 1990s, 2010s, 2020s",25,25,"Europe, USA_Canada",50,"abstract, fictional, none, sensory",25,""
"207","Funk_MED_19","Funk","Medium","Mighty & High","Can't Stop Won't Stop",NA,"2015","yes","""ha"", ""ah""",00:03:08,00:03:38,19,2.75,1.25830573921179,1,0,2,1.15470053837925,3.25,0.957427107756338,4,0.816496580927726,4,0.816496580927726,3,"Pop",50,0,"1960s, 1970s, 1990s, 2000s",25,0,"USA_Canada",100,"music",50,""
"208","Funk_MED_20","Funk","Medium","Running","Baby Huey",NA,"1971","no",NA,00:00:00,00:00:30,20,2.33333333333333,0.577350269189626,1.33333333333333,0.577350269189626,3.33333333333333,1.52752523165195,3,1.73205080756888,3.33333333333333,1.52752523165195,2.66666666666667,1.15470053837925,2,"Electronic",66.6666666666667,33.3333333333333,"1970s, 1990s, 2010s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,"music",66.6666666666667,""
"209","Funk_MED_21","Funk","Medium","The brazilian hipster","Fort Knowx Five",NA,"2004","no",NA,00:00:26,00:00:56,21,3.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,2,1,2.33333333333333,1.52752523165195,2.66666666666667,1.52752523165195,3.66666666666667,0.577350269189626,2,"Jazz",40,33.3333333333333,"1970s, 1980s, 1990s",33.3333333333333,0,"USA_Canada",100,"music",100,""
"210","Hiphop_HIGH_15","Hip-hop","High","ARE WE STILL FRIENDS?","Tyler, The Creator",NA,"2019","yes","""ooo""",00:01:49,00:02:19,15,1.5,0.577350269189626,1,0,1.75,0.957427107756338,2.25,0.5,2.75,0.5,2,0.816496580927726,2,"Ambient",50,0,"1970s, 2000s",50,0,"USA_Canada",75,"music",50,""
"211","Hiphop_HIGH_16","Hip-hop","High","Circles","Post Malone",NA,"2019","yes","""uh""",00:00:00,00:00:30,16,3.5,1.29099444873581,1,0,2.75,0.957427107756338,3.75,1.5,4,1.15470053837925,3.25,0.5,3,"Rock",42.8571428571429,0,"1970s",50,0,"USA_Canada",75,"autobioLife, fictional, music",50,""
"212","Hiphop_HIGH_17","Hip-hop","High","Dang! (feat. Anderson .Paak)","Mac Miller",NA,"2016","yes","""woo""",00:04:28,00:04:58,17,2.66666666666667,1.15470053837925,1,0,2.33333333333333,0.577350269189626,3.33333333333333,1.15470053837925,3.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,3,"Dance",50,33.3333333333333,"1980s, 1990s, 2000s",33.3333333333333,0,"USA_Canada",66.6666666666667,"music",66.6666666666667,""
"213","Hiphop_HIGH_18","Hip-hop","High","God's Plan","Drake",NA,"2018","yes","""yuh""",00:02:39,00:03:09,18,3,1.82574185835055,3,1.15470053837925,2.75,1.25830573921179,3.25,0.957427107756338,3,0.816496580927726,3.75,1.25830573921179,3,"HipHop",33.3333333333333,25,"1980s",50,25,"USA_Canada",75,"music",75,""
"214","Hiphop_HIGH_19","Hip-hop","High","Pursuit of Happiness (Nightmare)","Kid Cudi",NA,"2009","no",NA,00:02:55,00:03:25,19,2.75,1.5,1,0,2.25,0.5,2.75,1.70782512765993,3,0.816496580927726,2.75,0.5,2,"Electronic",40,0,"1970s, 1990s",50,0,"USA_Canada",50,"autobioLife, music",50,""
"215","Hiphop_HIGH_20","Hip-hop","High","Runaway","Kanye West",NA,"2010","yes","""mm""",00:05:25,00:05:55,20,3,0,1.66666666666667,0.577350269189626,4.33333333333333,0.577350269189626,4,1,4,1,3.66666666666667,0.577350269189626,3,"Classical, Country, Film, Pop",25,0,"1970s, 1980s, 2000s",33.3333333333333,0,"USA_Canada",66.6666666666667,"music",100,""
"216","Hiphop_HIGH_21","Hip-hop","High","STARGAZING","Travis Scott",NA,"2018","no","(background scream)",00:02:28,00:02:58,21,2.33333333333333,0.577350269189626,1,0,5,0,1.66666666666667,0.577350269189626,2,0,2.33333333333333,0.577350269189626,2,"Electronic",40,33.3333333333333,"1990s, 2000s, 2010s",33.3333333333333,33.3333333333333,"Europe",100,"abstract, autobioMedia, everyday",33.3333333333333,""
"217","Hiphop_LOW_01","Hip-hop","Low","6 00 AM","Canto I",NA,"2008","yes","""ah"", ""uh huh""",00:00:02,00:00:32,1,2.4,1.14017542509914,1.6,0.894427190999916,3.2,1.09544511501033,2,1.4142135623731,2,0.707106781186548,3,0.707106781186548,2,"Funk",33.3333333333333,0,"1980s, 2000s",40,40,"Europe",60,"music, none",40,""
"218","Hiphop_LOW_02","Hip-hop","Low","Galab","Haykal",NA,"2023","no",NA,00:02:28,00:02:58,2,2.8,1.6431676725155,1.2,0.447213595499958,2.6,1.51657508881031,2.6,1.34164078649987,3,0.707106781186548,3,0.707106781186548,2,"Electronic",50,0,"1990s, 2010s",40,0,"USA_Canada",80,"music",80,""
"219","Hiphop_LOW_03","Hip-hop","Low","Mun Sydän Sykkii","Hannes H",NA,"2010","yes","""ah, ""ooo"", ""mm""",00:02:38,00:03:08,3,3.4,0.894427190999916,1,0,1.2,0.447213595499958,3.4,0.894427190999916,3.6,0.547722557505166,2.6,0.547722557505166,2,"HipHop",42.8571428571429,60,"1990s, 2000s",40,20,"USA_Canada",80,"abstract, music",60,""
"220","Hiphop_LOW_04","Hip-hop","Low","Rabbit Hole","Wheelchair Sports Camp",NA,"2021","yes","""ooo""",00:00:04,00:00:34,4,1.6,0.547722557505166,1.2,0.447213595499958,2.6,0.894427190999916,1.8,0.836660026534076,3.2,0.836660026534076,3.4,0.894427190999916,2,"Electronic",60,20,"1970s, 2000s",40,0,"USA_Canada",60,"music",60,""
"221","Hiphop_LOW_05","Hip-hop","Low","Sad Trumpet","Lee Reed",NA,"2018","no",NA,00:01:49,00:02:19,5,2.8,1.30384048104053,1.4,0.547722557505166,2,0.707106781186548,2.4,1.14017542509914,3,1,2.4,1.14017542509914,2,"Jazz, Funk",40,0,"1970s",40,20,"Europe",40,"abstract, autobioMedia",40,""
"222","Hiphop_LOW_06","Hip-hop","Low","Theme Song","DJ Blackskin",NA,"2009","yes","""aay"", ""wha""",00:03:15,00:03:45,6,4.5,0.577350269189626,2,1.4142135623731,2.25,0.957427107756338,3.25,1.70782512765993,3.25,1.70782512765993,3.5,1.91485421551268,3,"HipHop",50,75,"1990s, 2000s",50,50,"USA_Canada",75,"autobioMedia, music",75,""
"223","Hiphop_LOW_07","Hip-hop","Low","Zürich","Laurin Buser",NA,"2023","no",NA,00:02:23,00:02:53,7,2,1.15470053837925,1,0,2,0.816496580927726,3.25,1.25830573921179,3.75,1.25830573921179,3.5,1.29099444873581,2,"Electronic",33.3333333333333,0,"1980s",50,0,"USA_Canada",50,"music",75,""
"224","Hiphop_MED_08","Hip-hop","Medium","3030","Deltron 3030",NA,"2000","yes","""ooo"", ""ah""",00:00:34,00:01:04,8,1.8,0.836660026534076,1,0,2.4,0.547722557505166,2,0.707106781186548,2.8,0.836660026534076,2.4,0.547722557505166,2,"Electronic",33.3333333333333,20,"1990s",60,0,"Europe, USA_Canada",40,"music",60,""
"225","Hiphop_MED_09","Hip-hop","Medium","La vida loca","White 2115",NA,"2018","yes","""yeah"", ""uh""",00:01:56,00:02:26,9,3.25,0.957427107756338,1.75,1.5,2.75,0.957427107756338,3,1.15470053837925,3,0,2.75,0.5,3,"Pop, RnB",33.3333333333333,25,"2010s",75,75,"USA_Canada",100,"music",75,""
"226","Hiphop_MED_10","Hip-hop","Medium","La vie qu'onmène","Ninho",NA,"2019","no",NA,00:02:27,00:02:57,10,3.25,0.5,1.5,1,1.5,0.577350269189626,4.25,0.5,4.25,0.957427107756338,2.5,1,3,"Pop, Electronic, Ambient, Jazz, Dance",20,0,"1990s, 2000s, 2010s, 2020s",25,25,"Latin_SouthAm",75,"music",75,""
"227","Hiphop_MED_11","Hip-hop","Medium","Live and Let Live","Souls Of Mischief",NA,"1993","no",NA,00:04:38,00:05:08,11,2.6,0.894427190999916,1.8,1.30384048104053,2.8,0.836660026534076,2.4,1.14017542509914,3.6,0.547722557505166,3.2,0.447213595499958,2,"Jazz",66.6666666666667,0,"1970s",40,0,"USA_Canada",60,"music",40,""
"228","Hiphop_MED_12","Hip-hop","Medium","NICE OUT","Kilo Kish",NA,"2019","yes","""uh"", ""ee"", ""yeah""",00:03:31,00:04:01,12,2.5,1.29099444873581,1,0,1.25,0.5,3,1.63299316185545,3,0.816496580927726,3.75,0.5,2,"Electronic, Dance",33.3333333333333,0,"2010s",50,50,"USA_Canada",75,"music",50,""
"229","Hiphop_MED_13","Hip-hop","Medium","NOT THAT I'M ANYWHERE","Cities Aviv",NA,"2012","yes","""-eh"", ""oh""",00:01:22,00:01:52,13,2.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,1.66666666666667,0.577350269189626,2.66666666666667,2.08166599946613,3.66666666666667,1.15470053837925,3.66666666666667,0.577350269189626,2,"Electronic",40,0,"1990s, 2010s, 2020s",33.3333333333333,33.3333333333333,"Australia, Europe, USA_Canada",33.3333333333333,"fictional",66.6666666666667,""
"230","Hiphop_MED_14","Hip-hop","Medium","Voldemort","Freeze Corleone",NA,"2023","yes","""eh""",00:03:16,00:03:46,14,2.4,0.894427190999916,1.6,1.34164078649987,2,1,2.6,0.547722557505166,2.4,0.894427190999916,2.8,0.836660026534076,2,"Film",37.5,0,"2000s, 2010s",40,20,"USA_Canada",60,"music",80,""
"231","Jazz_HIGH_08","Jazz","High","Autumn Leaves","Nat King Cole",NA,"1955","yes","""oh""",00:01:16,00:01:46,8,3.6,1.51657508881031,1.8,1.09544511501033,2,0,4,1.22474487139159,4.4,0.894427190999916,2.4,1.14017542509914,3,"Film",71.4285714285714,0,"1960s",60,40,"USA_Canada",100,"autobioMedia",80,"movie"
"232","Jazz_HIGH_09","Jazz","High","Feeling Good","Michael Bublé",NA,"2005","no",NA,00:02:12,00:02:42,9,3.75,1.25830573921179,2.75,2.06155281280883,2,1.4142135623731,4,0.816496580927726,3.75,0.957427107756338,4,0.816496580927726,1,"Film, Jazz",33.3333333333333,50,"1980s, 1990s",50,0,"USA_Canada",75,"autobioMedia",50,""
"233","Jazz_HIGH_10","Jazz","High","Fly Me To The Moon","Frank Sinatra",NA,"1962","no",NA,00:01:12,00:01:42,10,4.5,1,4.25,0.957427107756338,1.5,0.577350269189626,4.75,0.5,4.75,0.5,3.75,0.5,1,"Film, Jazz",40,50,"pre1960",100,0,"USA_Canada",100,"autobioMedia",100,""
"234","Jazz_HIGH_11","Jazz","High","My Baby Just Cares for Me","Nina Simone",NA,"1959","no",NA,00:01:10,00:01:40,11,2.6,0.894427190999916,1.4,0.547722557505166,3,0.707106781186548,3.6,1.14017542509914,4,0.707106781186548,3.4,0.547722557505166,3,"Jazz",33.3333333333333,40,"1960s",60,20,"USA_Canada",100,"music",60,""
"235","Jazz_HIGH_12","Jazz","High","So What","Miles Davis",NA,"1959","no",NA,00:00:34,00:01:04,12,4.25,0.957427107756338,2.5,1.73205080756888,1.5,0.577350269189626,4,0.816496580927726,3.75,0.957427107756338,2.75,0.5,1,"Jazz",80,100,"1960s, 1970s, 1980s, 2000s",25,0,"USA_Canada",75,"music",50,""
"236","Jazz_HIGH_13","Jazz","High","Summertime","Ella Fitzgerald, Louis Armstrong",NA,"1958","no",NA,00:00:00,00:00:30,13,3.66666666666667,1.15470053837925,3.66666666666667,2.3094010767585,3.33333333333333,0.577350269189626,4.33333333333333,0.577350269189626,4,1,2.66666666666667,0.577350269189626,1,"Classical",40,33.3333333333333,"2000s",66.6666666666667,33.3333333333333,"USA_Canada",100,"autobioLife, fictional, music",66.6666666666667,""
"237","Jazz_HIGH_14","Jazz","High","The Girl From Ipanema","Stan Getz",NA,"1964","no",NA,00:02:34,00:03:04,14,4.2,0.447213595499958,3.8,1.6431676725155,1.8,0.836660026534076,3.8,0.836660026534076,4,0.707106781186548,2.6,0.547722557505166,1,"Pop, Jazz",33.3333333333333,40,"1960s",60,60,"USA_Canada",80,"autobioLife, music",40,""
"238","Jazz_LOW_15","Jazz","Low","Ainda Mais Amor","Nicola Conte",NA,"2016","yes","""ooo""",00:01:01,00:01:31,15,3.75,0.957427107756338,1,0,2.25,0.957427107756338,4.25,0.5,4.25,0.5,3.75,0.5,3,"Jazz",80,75,"1980s",50,0,"Latin_SouthAm",75,"music",50,""
"239","Jazz_LOW_16","Jazz","Low","Girl Talk","Dave Siebels",NA,"2008","no",NA,00:00:00,00:00:30,16,4.5,1,1.75,0.957427107756338,2.25,1.25830573921179,4.5,0.577350269189626,4.25,0.5,2.75,1.25830573921179,1,"RnB, Rock, Jazz",33.3333333333333,50,"1970s, 1980s",50,0,"USA_Canada",100,"fictional, music",50,""
"240","Jazz_LOW_17","Jazz","Low","London in July","Corky Hale",NA,"2012","no",NA,00:00:00,00:00:30,17,2.66666666666667,0.577350269189626,1,0,2,1,2.66666666666667,1.15470053837925,3.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,2,"Jazz",66.6666666666667,66.6666666666667,"1960s",66.6666666666667,0,"USA_Canada",66.6666666666667,"music",100,""
"241","Jazz_LOW_18","Jazz","Low","Medusa","Grupo Medusa",NA,"2023","no",NA,00:00:00,00:00:30,18,2.75,0.5,2.5,1.91485421551268,3,1.4142135623731,3,0.816496580927726,3.5,0.577350269189626,3,0.816496580927726,3,"Jazz, Metal",40,50,"1970s",50,0,"Europe",50,"autobioMedia",50,""
"242","Jazz_LOW_19","Jazz","Low","Sembellogy","Sembello",NA,"2003","no",NA,00:00:00,00:00:30,19,3.75,0.5,1.75,1.5,3,0.816496580927726,3.75,0.5,4.25,0.5,4.25,0.5,3,"Jazz",75,75,"1960s",50,0,"USA_Canada",100,"music",75,""
"243","Jazz_LOW_20","Jazz","Low","Tempest","Steve Coleman and the Council of Balance",NA,"2015","no",NA,00:00:00,00:00:30,20,4.33333333333333,0.577350269189626,2.33333333333333,1.52752523165195,2.33333333333333,1.15470053837925,4,0,4.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,1,"Jazz",66.6666666666667,66.6666666666667,"1960s, 1970s, 2000s",33.3333333333333,0,"USA_Canada",100,"autobioMedia, fictional, music",33.3333333333333,""
"244","Jazz_LOW_21","Jazz","Low","Thinking of You, Mjq","Cal Tjader Quarter",NA,"1957","no",NA,00:01:23,00:01:53,21,4,1,1.66666666666667,1.15470053837925,2.33333333333333,1.52752523165195,3.33333333333333,2.08166599946613,3.33333333333333,1.15470053837925,4,0,3,"Jazz",75,100,"1960s, 2000s, pre1960",33.3333333333333,33.3333333333333,"USA_Canada",100,"music",66.6666666666667,""
"245","Jazz_MED_01","Jazz","Medium","Crepuscholo Sul Mare","Piero Umiliani",NA,"1967","no",NA,00:00:00,00:00:30,1,3,1.58113883008419,2.4,1.94935886896179,2.6,0.894427190999916,2.8,1.30384048104053,3.4,0.894427190999916,2.6,1.14017542509914,3,"Classical",42.8571428571429,0,"1980s, 2000s",40,20,"Europe, USA_Canada",40,"fictional, music",40,""
"246","Jazz_MED_02","Jazz","Medium","I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder","Dexter Gordon",NA,"1944","no",NA,00:00:00,00:00:30,2,4.2,0.447213595499958,1.8,1.30384048104053,1.8,1.30384048104053,4.2,1.78885438199983,4.4,0.894427190999916,2.8,0.836660026534076,3,"Jazz",100,100,"2000s, pre1960",40,40,"USA_Canada",100,"music",100,""
"247","Jazz_MED_03","Jazz","Medium","Keep On","Alfa Mist",NA,"2017","no",NA,00:00:23,00:00:53,3,3.8,1.09544511501033,1.4,0.894427190999916,1.8,0.836660026534076,3.6,1.51657508881031,3.8,0.836660026534076,2.6,1.14017542509914,3,"Jazz",71.4285714285714,100,"1960s, 1980s, 2000s, 2010s, 2020s",20,20,"Europe",60,"music",80,""
